-0.3413086,-0.4229126,711.37036 281.92593,711.7117 282.34885
0.0068359375,-0.08856201,788.9048 278.90475,788.89795 278.99332
-0.23352051,-0.31488037,813.5 332.0,813.7335 332.31488
-0.18634033,-0.6101074,730.25 335.0,730.43634 335.6101
-0.3975525,-0.44744873,508.0 592.0,508.39755 592.44745
0.054473877,-0.43988037,494.90475 562.0952,494.85028 562.5351
-0.23388672,-0.36608887,526.9048 542.0952,527.1387 542.4613
-0.23205566,-0.50878906,540.9048 571.0952,541.13684 571.604
0.0,0.19580078,526.0 384.0,526.0 383.8042
0.0,-0.7018738,526.0 362.25,526.0 362.95187
-0.69744873,-0.1913147,554.9048 362.90475,555.60223 363.09607
-0.8242798,-0.33755493,555.3333 384.13333,556.1576 384.4709
-1.0324707,-0.82244873,648.0 493.22223,649.0325 494.04468
-0.59069824,-0.27844238,646.0 524.0,646.5907 524.27844
-0.3423462,-0.7876587,596.25 522.0,596.59235 522.78766
-0.030517578,-0.29730225,600.0 492.0,600.0305 492.2973
-0.25354004,-0.66259766,592.9048 733.0952,593.1583 733.7578
-0.24353027,-0.39331055,572.0 739.0,572.2435 739.3933
-0.08325195,0.04119873,568.0 712.0,568.08325 711.9588
-0.59802246,-0.49987793,588.2222 706.0,588.82025 706.4999
-0.5861206,0.024841309,711.0 543.0,711.5861 542.97516
-0.17694092,-0.15789795,713.0 587.0,713.17694 587.1579
-0.20452881,-0.50372314,648.0952 582.0952,648.29974 582.59894
0.13928223,-0.50860596,648.0 538.0,647.8607 538.5086
-1.0172272,-0.46484375,113.26667 854.0,114.2839 854.46484
-0.304039,-0.69628906,78.07407 864.37036,78.37811 865.06665
-0.6304474,0.27459717,75.09524 822.9048,75.725685 822.6302
-0.80724335,0.28198242,109.90476 812.9048,110.712006 812.6228
-0.65057373,-0.14730835,237.66667 489.66666,238.31725 489.81396
-0.49121094,-0.3428955,217.77777 484.0,218.26898 484.3429
-0.3256836,-0.5027466,222.0 459.0,222.32568 459.50275
-0.3355713,-0.07168579,242.0 464.77777,242.33557 464.84946
-0.25201416,-0.51898193,636.0952 563.0952,636.3472 563.6142
-0.3612671,0.04449463,688.0 569.0,688.36127 568.9555
-0.5552368,-0.64746094,681.62964 607.4815,682.1849 608.12897
0.053100586,-0.3399048,630.0 602.0,629.9469 602.3399
-0.7588196,-0.5640869,304.41666 601.3333,305.17548 601.8974
-0.6793518,-0.30255127,215.09525 606.0952,215.7746 606.39777
-0.35409546,0.18902588,231.37038 554.9259,231.72447 554.7369
-0.36557007,-0.11175537,316.0 550.0,316.36557 550.11176
-0.1852417,0.09844971,707.7778 667.0,707.963 666.90155
-0.23266602,-0.44317627,726.9048 722.0952,727.13745 722.5384
-0.05328369,-0.14416504,682.9048 746.9048,682.95807 747.04895
-0.31237793,-0.19921875,665.0 691.0,665.3124 691.1992
-0.67736816,-0.12695312,461.09525 436.90475,461.7726 437.0317
0.052215576,-0.4982605,422.0 415.0,421.94778 415.49826
-0.095703125,-0.44696045,438.0 363.0,438.0957 363.44696
-0.6387634,0.008850098,477.0 385.0,477.63876 384.99115
-0.02758789,-0.4703369,664.7778 405.0,664.80536 405.47034
