-0.76348877,0.1552124,301.22223 654.0,301.98572 653.8448
-0.39767456,-0.2715454,418.86667 645.5,419.26434 645.77155
-0.77841187,-0.6273804,413.0 774.0,413.7784 774.6274
-0.5793762,-0.6113281,282.60605 783.0606,283.18542 783.67194
-0.62002563,0.0008239746,381.0 451.0,381.62003 450.99918
-0.8614197,-0.38928223,384.0 471.0,384.86142 471.38928
-0.5109253,-0.18463135,356.5 473.0,357.01093 473.18463
-0.5378418,-0.24563599,353.09525 452.90475,353.6331 453.1504
0.101623535,-0.5844116,753.9048 644.0952,753.80316 644.6796
-0.48376465,-0.0949707,729.0 608.7778,729.48376 608.87274
-0.39312744,-0.07989502,764.0 586.0,764.3931 586.0799
-0.5599365,-0.11260986,789.0 620.7778,789.55994 620.8904
-0.40246582,-0.46347046,665.0 484.5,665.40247 484.96347
-0.7128296,-0.09524536,664.0952 462.90475,664.80804 463.0
0.17767334,-0.09524536,693.9048 462.90475,693.7271 463.0
-0.1060791,-0.113464355,695.0952 484.90475,695.2013 485.01822
-0.18273926,-0.36273193,665.0952 588.9048,665.27795 589.2675
-0.31256104,-0.018798828,645.0 594.5,645.31256 594.5188
-0.6237793,-0.0025024414,640.0 570.7778,640.6238 570.7803
-0.6182251,-0.38787842,660.0 565.0,660.6182 565.3879
-0.83309937,0.025054932,448.0 350.0,448.8331 349.97495
-0.72546387,-0.3854065,443.0 384.0,443.72546 384.3854
-0.59375,-0.6504822,384.86667 379.33334,385.46042 379.98383
-0.5993347,-0.46780396,391.09525 345.09525,391.69458 345.56305
-0.6234894,-0.4105835,241.86667 640.5,242.49016 640.9106
-0.08866882,-0.4800415,213.0 647.0,213.08867 647.48004
-0.7358551,-0.26397705,208.0 613.5,208.73586 613.764
-1.0025177,-0.144104,237.0 607.5,238.00252 607.6441
-0.51208496,-0.3791504,366.0 718.0,366.5121 718.37915
-0.7728882,-0.1616211,418.0 724.0,418.7729 724.1616
-0.90167236,-0.6699829,410.0 764.0,410.90167 764.67
-0.3008728,-0.3734131,358.0 758.5,358.30087 758.8734
-0.54711914,-0.24725342,673.6061 385.9394,674.1532 386.18665
-0.5772705,-0.4897461,601.0 390.0,601.5773 390.48975
-0.3287964,-0.4840393,597.0 358.0,597.3288 358.48404
-0.64508057,-0.038391113,666.0952 354.09525,666.7403 354.13364
-0.28070068,-0.31266785,714.0 209.5,714.2807 209.81267
