-0.9644165,-0.895401,472.0 221.0,472.96442 221.8954
-0.51519775,-0.8507385,542.8333 218.25,543.3485 219.10074
-0.63946533,-0.5201111,548.0952 262.90475,548.7347 263.42487
-0.16165161,-0.43850708,472.90475 265.90475,473.0664 266.34326
-0.49224854,-0.30004883,498.09525 734.9048,498.5875 735.20483
-0.08807373,-0.17993164,483.77777 696.0,483.86584 696.17993
-0.2333374,-0.3768921,519.7778 672.0,520.0111 672.3769
-0.7611084,-0.18084717,535.0952 709.9048,535.8563 710.08563
-0.4109497,-0.22998047,665.6667 759.13336,666.07764 759.36334
-0.33929443,-0.22363281,644.0 765.0,644.3393 765.22363
-0.18682861,-0.1560669,639.0 736.5,639.1868 736.65607
-0.5515747,-0.029052734,660.0952 730.9048,660.6468 730.93384
-0.35076904,-0.11734009,795.0 428.0,795.35077 428.11734
-0.821228,-0.24508667,798.0952 465.90475,798.91644 466.14984
-0.10644531,-0.059265137,739.0 462.0,739.10645 462.05927
-0.094177246,-0.2730713,737.0 424.0,737.0942 424.27307
-0.7927704,-0.36950684,224.26666 885.0,225.05943 885.3695
-0.496521,-0.6046753,191.09525 895.9048,191.59177 896.50946
-0.20925903,-0.23406982,186.90475 854.0952,187.11401 854.3293
-0.8246765,0.08062744,219.5 843.86664,220.32468 843.786
-0.5397949,-0.17297363,290.90475 542.9048,291.44455 543.07776
-0.28094482,-0.27044678,272.0 538.0,272.28094 538.27045
-0.3715515,-0.67523193,275.90475 513.0952,276.2763 513.77045
-0.5509949,-0.1763916,294.86667 518.3333,295.41766 518.5097
-0.5194092,-0.20755005,491.0 489.0,491.5194 489.20755
-0.45404053,-0.3040161,541.9048 494.09525,542.3588 494.39926
-0.20281982,-0.5639038,535.0 532.0,535.2028 532.5639
-0.1298523,-0.25976562,484.0 527.0,484.12985 527.25977
-0.6262207,-0.40820312,586.5 679.0,587.1262 679.4082
0.08648682,-0.50842285,487.0 683.2222,486.9135 683.73065
-0.30847168,-0.49609375,488.0 621.0,488.30847 621.4961
-0.079589844,-0.2154541,581.9048 617.0952,581.9844 617.31067
-0.4607544,-0.3581848,706.5 344.5,706.96075 344.8582
-0.35394287,-0.19735718,687.0952 345.90475,687.44916 346.1021
-0.57733154,-0.26675415,684.0 323.0,684.57733 323.26675
-0.42218018,0.0015258789,702.9048 321.90475,703.32697 321.90323
-0.1482544,-0.051879883,716.9048 480.09525,717.05304 480.14713
-0.3441162,-0.44592285,734.62964 525.9259,734.97375 526.3718
-0.44433594,-0.28637695,693.0 551.0,693.44434 551.2864
0.08666992,-0.3354187,677.0 504.5,676.9133 504.83542
-0.31854248,-0.7495117,557.9048 581.0952,558.2233 581.8447
-0.4553833,-0.54833984,518.0 560.0,518.4554 560.54834
-0.09063721,-0.37158203,534.0 507.0,534.09064 507.37158
-0.54748535,0.23962402,573.0 529.0,573.5475 528.7604
0.06732178,-0.18615723,565.0 377.0,564.9327 377.18616
-0.67529297,-0.32928467,591.0 379.5,591.6753 379.82928
-0.38220215,-0.18206787,587.9048 399.90475,588.287 400.08682
-0.5180664,-0.18841553,561.0 397.5,561.51807 397.68842
-0.4609375,-0.1482544,267.5 413.0,267.96094 413.14825
-0.2305603,-0.53149414,285.0 327.0,285.23056 327.5315
-1.0145264,-0.47088623,350.09525 346.90475,351.10977 347.37564
-0.63223267,-0.30963135,334.0 433.0,334.63223 433.30963
-0.39834595,-0.6742859,485.61905 317.09525,486.0174 317.76953
-0.41586304,-0.47888184,467.0 314.0,467.41586 314.47888
-0.33291626,-0.55999756,469.0 288.0,469.33292 288.56
-0.6864929,-0.81225586,487.5 291.0,488.1865 291.81226
0.0,-0.9532471,565.0 573.0,565.0 573.95325
-0.04119873,-0.08508301,510.0 574.0,510.0412 574.0851
-0.10983276,-0.2956543,511.13333 539.6667,511.24316 539.96234
-0.25,0.15228271,564.75 538.8333,565.0 538.681
0.09020996,0.06454468,471.44446 402.77777,471.35425 402.71323
-0.76290894,-0.45718384,487.09525 387.09525,487.85815 387.55243
-0.4300537,0.011932373,510.09525 396.90475,510.5253 396.89282
-0.7897339,-0.39642334,493.86667 412.33334,494.6564 412.72977
0.12857056,-0.2619629,462.86667 510.33334,462.7381 510.5953
-0.32455444,-0.446167,475.0 484.0,475.32455 484.44617
-0.29644775,-0.13848877,518.9048 492.90475,519.20123 493.04324
-0.6680298,-0.79663086,507.0 519.0,507.66803 519.79663
-0.7060852,-0.027557373,374.0 509.0,374.7061 509.02756
-0.37368774,-0.38809204,289.0 496.0,289.3737 496.3881
-0.84298706,-0.21865845,320.16666 434.75,321.00964 434.96866
-0.33306885,-0.111328125,404.0 446.0,404.33307 446.11133
-0.5303345,-0.021850586,343.0 445.0,343.53033 445.02185
-0.5124817,-0.05307007,388.92593 452.62964,389.43842 452.6827
-0.64141846,-0.69451904,378.92593 489.37036,379.56735 490.06488
0.027130127,-0.3986206,334.0 481.5,333.97287 481.89862
-0.90475464,-0.80389404,367.09525 727.0952,368.0 727.8991
0.0,0.0,368.0 669.0,368.0 669.0
-0.7170105,0.0,415.0 669.0,415.717 669.0
-1.1880493,0.32092285,416.0 727.0,417.18805 726.6791
-0.54229736,0.14245605,401.5 636.0,402.0423 635.85754
-0.20394897,-0.29608154,392.37036 607.0741,392.5743 607.3702
-0.3888855,-0.2849121,416.0 596.0,416.3889 596.2849
-0.90301514,-0.640625,425.09525 623.9048,425.99826 624.5454
-0.17956543,-0.09313965,520.9048 376.90475,521.08435 376.9979
-0.21981812,-0.5005188,496.0 386.0,496.21982 386.50052
-0.28079224,-0.6010437,485.22223 364.44446,485.50302 365.0455
-0.18560791,-0.08187866,509.90475 355.90475,510.09036 355.98663
0.0053100586,-0.0028076172,394.09525 417.90475,394.08994 417.90756
-0.33544922,-0.5324402,403.09525 397.09525,403.4307 397.6277
-0.46572876,0.06188965,428.0 404.0,428.46573 403.9381
-0.41540527,-0.21807861,418.5 424.0,418.9154 424.21808
-0.704895,-0.19076538,832.0 350.73334,832.7049 350.9241
-0.28875732,-0.77963257,783.9259 451.37036,784.21466 452.15
-0.62579346,-0.37832642,678.5238 414.7619,679.1496 415.14023
-0.08306885,-0.34057617,730.0606 322.39395,730.1437 322.73453
-0.5480652,-0.11639404,408.22223 560.0,408.7703 560.1164
