-0.44839478,-0.4835968,363.90475 225.09525,364.35315 225.57884
-0.5321045,0.1747284,434.90475 222.90475,435.43686 222.73003
-0.74313354,-0.7440491,433.0 267.25,433.74313 267.99405
-0.712677,-0.7614136,357.0 270.0,357.71268 270.7614
-0.53466797,-0.33547974,549.0 439.0,549.53467 439.33548
-0.5150757,-0.13949585,551.0 459.0,551.5151 459.1395
-0.31585693,-0.26416016,524.0 461.0,524.31586 461.26416
-0.37091064,-0.24560547,522.0 441.0,522.3709 441.2456
0.02758789,-0.31488037,523.0 800.0,522.9724 800.3149
-0.5081482,-0.36138916,506.09525 756.0952,506.6034 756.4566
-0.6904297,-0.05859375,544.0 731.0,544.6904 731.0586
-0.41766357,-0.4953003,562.0 773.0,562.41766 773.4953
0.0,0.1298523,482.0 484.0,482.0 483.87015
0.0,0.1234436,482.0 462.0,482.0 461.87656
-0.6497803,-0.2649231,512.0 462.0,512.6498 462.26492
-0.993103,-0.59884644,512.0 484.0,512.9931 484.59885
-0.38763428,-0.48724365,699.0 750.0,699.38763 750.48724
-0.36505127,-0.30358887,677.0952 756.0952,677.46027 756.3988
0.0579834,-0.11053467,672.0952 727.9048,672.03723 728.0153
-0.31854248,-0.03540039,693.2222 722.0,693.5408 722.0354
-0.5640259,-0.20587158,790.0 373.77777,790.564 373.98364
-0.47021484,-0.2880249,793.0952 408.90475,793.5654 409.19278
-0.030700684,-0.4222412,736.0 405.0,736.0307 405.42224
-0.46777344,-0.17529297,734.0 370.0,734.4678 370.1753
-0.53482056,-0.47912598,273.85184 867.9259,274.38666 868.405
-0.45864868,-0.38446045,242.0 879.0,242.45865 879.38446
-0.59373474,0.09161377,236.90475 838.0952,237.49849 838.0036
-0.7716675,-0.40374756,268.0 828.0,268.77167 828.40375
-1.1108398,-0.1329956,319.13333 550.13336,320.24417 550.26636
-0.6159363,-0.105407715,301.0 545.5,301.61594 545.6054
-0.27252197,-0.32818604,305.0 521.0,305.27252 521.3282
-0.7661133,-0.33618164,323.33334 525.86664,324.09946 526.2028
-0.5849304,-0.056793213,414.25 481.16666,414.83493 481.22345
-0.49743652,-0.43624878,464.77777 486.0,465.2752 486.43625
-0.94137573,-0.39611816,457.0 524.0,457.94138 524.3961
-0.096954346,-0.016418457,407.0 519.0,407.09695 519.0164
-0.7053833,-0.3433838,741.14813 673.0741,741.8535 673.4175
0.16308594,-0.35357666,639.9048 676.9048,639.7417 677.25836
-0.16369629,-0.15600586,631.0 615.0,631.1637 615.156
0.030517578,-0.06512451,727.0 611.0,726.9695 611.0651
-0.21643066,-0.82003784,736.0 343.0,736.21643 343.82004
-0.12908936,-0.019622803,717.0 344.0,717.1291 344.01962
0.18304443,-0.55999756,713.7778 321.0,713.5947 321.56
-0.7972412,-0.85440063,731.9048 319.90475,732.702 320.75916
-0.6390991,0.36871338,691.2222 415.0,691.8613 414.6313
-0.32299805,-0.3356018,707.9048 456.90475,708.2278 457.24036
-0.5588989,-0.68185425,668.0952 481.09525,668.6541 481.7771
-0.34729004,-0.027069092,653.0952 438.90475,653.4425 438.93182
-0.51049805,-0.39031982,618.0 614.0,618.5105 614.3903
-0.5238037,-0.1430664,578.25 592.8333,578.7738 592.9764
-0.08074951,-0.14086914,593.9259 539.62964,594.00665 539.7705
-0.5725708,-0.055358887,633.0 561.0,633.5726 561.05536
0.03488159,-0.09603882,482.09525 371.90475,482.06036 372.0008
-0.522522,-0.5880127,520.3333 369.13333,520.85583 369.72134
-0.82385254,0.08685303,523.0952 398.90475,523.91907 398.8179
-0.13638306,-0.27471924,485.0 401.0,485.13638 401.27472
-0.10473633,0.052215576,523.9048 373.90475,524.0095 373.85254
-0.7793579,-0.37490845,549.9048 375.90475,550.68414 376.27966
-0.53479004,-0.26620483,546.9048 396.09525,547.4396 396.36145
-0.65063477,-0.40652466,520.0952 393.90475,520.74585 394.31128
-0.21955872,-0.33544922,240.77777 545.44446,240.99733 545.7799
-0.52334595,-0.61660767,258.37036 457.07407,258.8937 457.69067
-0.81677246,0.0048828125,325.09525 477.90475,325.91202 477.89987
-0.5687866,-0.18408203,308.0 566.0,308.5688 566.1841
-0.5286255,-0.46884155,513.9048 321.90475,514.4334 322.3736
-0.21105957,-0.3300476,495.5 319.0,495.71106 319.33005
-0.10397339,-0.59484863,498.0 293.0,498.10397 293.59485
-0.5970459,-0.5508728,516.0 296.0,516.59705 296.55087
-0.255188,-0.21942139,651.0 572.0,651.2552 572.2194
-0.34869385,-0.4630127,594.25 572.8333,594.5987 573.2963
-0.7375488,-0.2614746,593.0 538.0,593.73755 538.2615
-0.42144775,-0.2730713,648.0 537.0,648.42145 537.2731
-0.36184692,-0.27157593,446.0 426.5,446.36185 426.77158
-0.78393555,-0.034423828,462.22223 411.0,463.00616 411.03442
-0.7872009,-0.37661743,485.5 421.0,486.2872 421.37662
-0.5121155,-0.27297974,469.0 436.77777,469.51212 437.05075
-0.4312439,-0.31140137,442.0 553.0,442.43124 553.3114
-0.06591797,0.062072754,455.90475 524.9048,455.97067 524.8427
-0.48187256,-0.1638794,501.0 534.0,501.48187 534.1639
-0.27685547,-0.35412598,488.77777 562.5,489.05463 562.8541
-0.42578125,-0.53704834,510.39395 529.0606,510.81973 529.59766
-0.43191528,-0.46411133,419.66666 515.4167,420.09857 515.8808
