-0.56192017,-0.43432617,340.26666 387.0,340.82858 387.43433
-0.58636475,-0.46588135,429.0 383.0,429.58636 383.46588
-0.5864563,-0.2838745,426.30304 454.69696,426.8895 454.98083
-0.27722168,-0.9010925,330.09525 459.09525,330.37247 459.99634
-0.6598511,-0.04324341,465.5 445.0,466.15985 445.04324
-0.6366272,-0.31503296,468.09525 464.90475,468.73187 465.2198
-0.3326416,-0.23849487,441.0 467.0,441.33264 467.2385
-0.7182617,-0.31536865,438.09525 446.90475,438.8135 447.22012
0.052001953,-0.28741455,641.0 720.0,640.948 720.2874
-0.43377686,-0.30975342,620.0 680.0,620.4338 680.30975
-0.56518555,-0.4185791,656.0952 656.0952,656.6604 656.5138
-0.43792725,0.113098145,678.0 695.0,678.4379 694.8869
0.034973145,-0.27514648,681.7778 666.0,681.7428 666.27515
-0.48205566,-0.13146973,660.381 671.9048,660.86304 672.03625
-0.65789795,-0.2937622,655.0 645.7778,655.6579 646.07153
-0.21734619,-0.1060791,676.0 640.0,676.21735 640.1061
-1.0621948,-0.5079956,619.0952 362.09525,620.1574 362.60324
-0.25616455,-0.38180542,618.5 397.13333,618.75616 397.51514
-0.65625,-0.58703613,561.0 393.0,561.65625 393.58704
-0.36657715,-0.6932373,563.0952 358.09525,563.4618 358.78848
-0.82424927,-0.30047607,257.0 749.0,257.82425 749.3005
-0.23901367,-0.56134033,226.90475 757.381,227.14377 757.9423
-0.37071228,-0.33984375,222.0 720.5,222.37071 720.83984
-0.68078613,0.054382324,251.90475 712.9048,252.58554 712.8504
-0.6399231,-0.06591797,331.22223 477.0,331.86215 477.06592
-0.66308594,-0.27896118,313.0 471.5,313.6631 471.77896
-0.10852051,-0.24700928,316.77777 447.5,316.8863 447.747
-0.47402954,-0.12915039,334.90475 453.09525,335.37878 453.2244
-0.14541626,-0.5964966,391.0 597.0,391.14542 597.5965
-0.5987854,0.07800293,442.0 603.0,442.5988 602.922
-0.88983154,-0.2211914,434.0 642.0,434.88983 642.2212
-0.26135254,-0.1652832,383.0 636.5,383.26135 636.6653
-0.40130615,-0.17184448,701.37036 505.51852,701.77167 505.69037
-0.1482544,-0.13061523,616.9048 509.90475,617.05304 510.03537
-0.25,0.13067627,611.0952 466.90475,611.3452 466.77408
-0.5777588,-0.4760437,691.0952 462.09525,691.673 462.5713
-0.4013672,-0.18380737,724.7778 274.55554,725.17914 274.73935
-0.4829712,-0.55511475,706.0 275.0,706.483 275.5551
0.036315918,-0.36161804,703.0952 253.90475,703.0589 254.26637
-0.4072876,-0.3693695,720.9048 252.90475,721.3121 253.27412
-0.18652344,-0.17999268,578.0 487.0,578.1865 487.18
-0.20672607,-0.3546753,590.9048 529.9048,591.1115 530.25946
-0.31555176,-0.47747803,554.0 553.0,554.31555 553.4775
-0.49389648,-0.2232666,542.0 510.0,542.4939 510.22327
-0.65966797,-0.5826721,663.0952 453.90475,663.7549 454.48743
-0.70251465,-0.38275146,624.0 433.0,624.7025 433.38275
-0.5084839,-0.14123535,639.0952 381.90475,639.6037 382.046
-0.45855713,0.107543945,678.0 403.0,678.45856 402.89246
-0.397583,-0.1182251,445.0 607.0,445.39758 607.1182
-0.21511841,-0.16564941,461.0 518.5,461.21512 518.66565
-0.73339844,0.0960083,527.0 539.0,527.7334 538.904
-0.6026001,-0.5064697,512.0 627.0,512.6026 627.5065
-0.49572754,-0.26605225,521.0952 242.90475,521.59094 243.1708
-0.7088318,-0.56570435,502.09525 239.09525,502.80408 239.66095
-0.116760254,-0.053771973,505.0 213.0,505.11676 213.05377
-0.5612793,-0.6799774,523.5 216.0,524.0613 216.67998
-0.20587158,-0.5689392,642.5 471.0,642.7059 471.56894
-0.30908203,-0.8742981,590.9048 472.09525,591.21387 472.96954
-0.40771484,-0.62442017,590.0 443.0,590.4077 443.62442
-0.68481445,-0.015197754,639.9048 441.90475,640.5896 441.91995
-0.28320312,-0.15289307,517.9048 458.09525,518.188 458.24814
-0.51171875,0.115722656,534.0 442.0,534.5117 441.88428
-0.5327759,-0.6040039,558.3333 451.86667,558.8661 452.47067
-0.39379883,-0.22671509,542.0 468.77777,542.3938 469.0045
-0.015258789,0.056152344,585.0952 582.9048,585.1105 582.84863
-0.0803833,-0.4798584,595.0 553.0,595.0804 553.47986
-0.86364746,-0.06213379,641.0 563.0,641.86365 563.06213
-0.5800781,-0.16973877,632.5 593.0,633.0801 593.16974
-0.6362915,-0.45370483,586.4167 340.66666,587.053 341.12036
-0.62783813,-0.37704468,501.0 332.0,501.62784 332.37704
0.1482544,-0.018249512,526.0 278.0,525.85175 278.01825
-0.6226196,-0.3326416,609.0 285.0,609.6226 285.33264
0.085632324,-0.18615723,248.0 543.0,247.91437 543.18616
-0.7668762,0.013122559,291.0 551.7778,291.76688 551.76465
-0.5022888,-0.45629883,281.90475 587.0952,282.40704 587.5515
-0.1103363,-0.3092041,238.86667 578.3333,238.977 578.6425
-0.37548828,-0.2836914,520.0 819.0,520.3755 819.2837
-0.20257568,-1.1400146,515.62964 756.0741,515.8322 757.2141
-0.018737793,0.14282227,562.0 756.0,562.01874 755.8572
-0.33129883,0.16149902,568.0 818.0,568.3313 817.8385
-0.37127686,-0.41888428,489.0 644.2222,489.37128 644.6411
-0.1706543,-0.2084961,478.90475 616.0952,479.0754 616.3037
-0.60427856,-0.19720459,501.0 605.0,501.60428 605.1972
-0.5182495,-0.3046875,511.77777 633.0,512.296 633.3047
-0.12176514,-0.4598999,524.0 301.5,524.12177 301.9599
-0.050048828,-0.12930298,501.0 309.77777,501.05005 309.90707
-0.41989136,-0.65127563,491.0 291.0,491.4199 291.65128
-0.7495117,-0.3505249,513.2222 283.44446,513.97174 283.79498
-0.09951782,-0.08099365,455.90475 468.90475,456.00427 468.98575
-0.6741638,-0.55877686,465.22223 448.0,465.8964 448.55878
-0.18789673,-0.2966919,491.66666 454.86667,491.85455 455.16336
