-0.66503906,-0.8418579,353.0 297.0,353.66504 297.84186
-0.85879517,-0.64468384,432.0 294.0,432.8588 294.64468
-0.6856384,-0.6648865,430.0 350.0,430.68564 350.6649
-0.5236511,-0.30532837,345.0 354.0,345.52365 354.30533
-0.48440552,-0.15133667,507.5 442.0,507.9844 442.15134
-0.22094727,-0.28051758,509.90475 461.90475,510.1257 462.18527
-0.14413452,-0.20950317,483.0 464.0,483.14413 464.2095
-0.6111145,-0.28582764,480.09525 443.90475,480.70636 444.19058
-0.18878174,-0.52752686,582.5 759.0,582.6888 759.5275
-0.21234131,0.031188965,564.0 717.7778,564.21234 717.7466
-0.18048096,-0.2514038,600.9048 692.9048,601.08527 693.1562
-0.28240967,-0.5736084,620.9048 733.0952,621.1872 733.6688
-0.7578125,-1.0,528.5 484.0,529.2578 485.0
0.15264893,0.0,528.0 462.0,527.84735 462.0
-0.032836914,0.0,558.0 462.0,558.03284 462.0
-0.83825684,-1.0,558.5 484.0,559.33826 485.0
-0.44799805,-0.45080566,690.0 707.0,690.448 707.4508
-0.09863281,-0.25457764,669.0 713.0,669.09863 713.2546
-0.15893555,-0.04522705,663.5 686.0,663.65894 686.0452
-0.58966064,-0.31829834,684.0952 680.0952,684.6849 680.4135
-0.047302246,-0.3356018,704.9048 367.90475,704.9521 368.24036
-0.33233643,-0.40957642,706.0 403.0,706.33234 403.40958
-0.777771,-0.6862793,648.2222 399.0,649.0 399.68628
0.0,-0.6759949,649.0 364.0,649.0 364.676
-0.88967896,-0.2545166,265.0 807.0,265.88968 807.2545
-0.59832764,-0.2845459,234.0 817.0,234.59833 817.28455
-0.19377136,0.35205078,229.5 778.5,229.69377 778.14795
-0.6111145,-0.36645508,260.0 769.0,260.6111 769.36646
-0.06640625,0.120666504,403.0 539.0,403.0664 538.87933
-0.55545044,-0.28094482,453.5 544.0,454.05545 544.28094
-0.55337524,-0.6582031,446.0 582.0,446.55338 582.6582
-0.38116455,-0.3961792,395.0 577.0,395.38116 577.3962
-0.68847656,-0.44458008,719.3333 581.2222,720.0218 581.6668
-0.25933838,-0.32128906,627.0 585.5,627.25934 585.8213
-0.3168335,-0.49816895,620.0 534.0,620.31683 534.49817
-0.62060547,-0.4085083,707.0952 530.0952,707.7158 530.5037
