-0.19604492,-0.70980835,779.5 476.13333,779.69604 476.84314
-0.22796631,-0.0011901855,878.0 472.0,878.22797 472.0012
-0.18255615,-0.19085693,919.0 562.0,919.18256 562.19086
-0.3269043,-0.5336914,810.9259 567.37036,811.2528 567.90405
-0.62316895,-0.111816406,435.90475 537.9048,436.52792 538.0166
-0.24435425,0.046020508,438.77777 557.0,439.02213 556.954
-0.28381348,-0.2868042,412.0 559.0,412.2838 559.2868
-0.72665405,-0.2956543,409.0 540.0,409.72665 540.29565
-0.48962402,-0.18078613,607.0741 529.62964,607.5637 529.8104
-0.41522217,-0.44049072,591.0 502.0,591.4152 502.4405
-0.36761475,-0.49667358,622.0 483.0,622.3676 483.49667
-0.47155762,0.014373779,639.0 510.0,639.47156 509.98563
0.0,0.24526978,616.0 385.0,616.0 384.75473
-0.90478516,-0.048706055,615.0952 363.90475,616.0 363.95346
-0.7628174,-0.09661865,644.0 364.0,644.7628 364.09662
-0.23022461,-0.66516113,645.0 385.0,645.2302 385.66516
-0.4060669,-0.2982788,501.0 489.0,501.40607 489.29828
-0.8595886,-0.3493042,495.09525 518.9048,495.95483 519.2541
-0.74142456,-0.5923462,447.09525 517.0952,447.83667 517.68756
-0.48104858,-0.0748291,454.09525 487.90475,454.5763 487.97958
-0.34277344,-0.4671631,579.9048 652.0952,580.24756 652.5624
-0.0045776367,-0.3013916,560.0 658.0,560.0046 658.3014
-0.5565796,-0.07659912,556.0952 633.0952,556.6518 633.1718
-0.31420898,0.15447998,575.9048 627.9048,576.219 627.7503
-0.06921387,-0.33929443,520.0 529.0,520.0692 529.3393
-0.4802246,-0.21673584,516.0 573.0,516.4802 573.21674
0.07714844,-0.50115967,450.90475 568.0952,450.8276 568.5964
-0.2984314,-0.26385498,456.13333 524.5,456.43176 524.76385
-0.96271515,-0.49334717,103.26667 730.0,104.229385 730.49335
-0.13569641,-0.07489014,69.5 739.0,69.6357 739.0749
-0.6717377,-0.07299805,67.0 700.2222,67.67174 700.2952
-1.1854782,0.04449463,100.13333 692.86664,101.31881 692.82214
-0.794693,-0.31573486,249.90475 413.90475,250.69945 414.2205
-0.53041077,-0.16967773,230.5 408.0,231.03041 408.16968
-0.20051575,-0.61001587,235.0 383.0,235.20052 383.61002
-0.9755707,-0.3633728,253.86667 389.33334,254.84224 389.69672
-0.54992676,-0.27911377,616.0 683.0,616.5499 683.2791
-0.41693115,-0.25579834,668.9048 688.9048,669.3217 689.1606
-0.41796875,-0.5363159,662.37036 728.9259,662.7883 729.4622
-0.16998291,-0.57684326,609.62964 723.0741,609.7996 723.65094
-0.6352844,-0.4210205,334.86667 460.33334,335.50195 460.75436
-0.22555542,-0.59506226,259.0 464.5,259.22556 465.09506
-0.8635254,-0.30645752,270.09525 427.09525,270.95877 427.4017
-0.19708252,-0.46066284,343.0 423.0,343.19708 423.46066
-0.30584717,-0.122680664,634.0 245.0,634.30585 245.12268
-0.5171509,-0.6213074,615.0 245.5,615.51715 246.1213
-0.4350586,-0.55340576,612.5 224.0,612.93506 224.5534
-0.8114624,-0.31370544,630.7778 223.44444,631.58923 223.75815
-0.37469482,0.25567627,580.9048 739.9048,581.2795 739.6491
-0.6713867,-0.6171875,595.375 795.2917,596.0464 795.9089
-0.008544922,-0.45880127,554.9048 818.9048,554.9133 819.3636
-0.4202881,-0.12249756,541.0952 762.9048,541.5155 763.0273
-0.40115356,-0.3005066,509.0 280.0,509.40115 280.3005
-0.35861206,-0.5793457,469.90475 258.09525,470.26337 258.6746
-0.4727173,0.0011901855,485.5 207.86667,485.97272 207.86548
-0.5984497,-0.49464417,524.26666 229.0,524.8651 229.49464
-0.43432617,-0.34609985,613.0741 245.37038,613.5084 245.71648
-0.28857422,-0.45359802,627.0 162.73334,627.2886 163.18694
-0.49743652,-0.4546814,691.37036 182.07408,691.8678 182.52876
-0.8125,-0.9439697,678.0 264.0,678.8125 264.94397
-0.4968567,-0.39212036,437.0 185.5,437.49686 185.89212
-0.65737915,-0.20759583,417.09525 181.90475,417.75262 182.11235
-0.040252686,0.26971436,419.90475 154.90475,419.945 154.63504
-0.45812988,-0.6393585,439.0 158.0,439.45813 158.63936
-0.39642334,-0.14712524,415.5 433.5,415.89642 433.64713
-0.53604126,-0.31680298,368.0 434.77777,368.53604 435.09457
0.01727295,-0.2451477,373.0 408.0,372.98273 408.24515
-0.56088257,-0.306427,418.77777 406.44446,419.33865 406.7509
-0.19720459,-0.25061035,627.9048 399.09525,628.102 399.34586
-0.62298584,0.24645996,643.0952 383.90475,643.7182 383.6583
-0.21899414,-0.31381226,667.7778 393.0,667.99677 393.3138
-0.4243164,-0.43707275,652.7778 409.0,653.2021 409.43707
-0.4215088,-0.5180969,692.0 472.0,692.4215 472.5181
0.15441895,-0.5046692,699.0 448.0,698.8456 448.50467
-0.42822266,0.31048584,741.0 457.0,741.4282 456.6895
-0.5755615,-0.26470947,735.0952 480.90475,735.6708 481.16946
-0.97198486,-0.6875,269.26666 229.0,270.23865 229.6875
-0.55592346,-0.4842682,201.0 224.0,201.55592 224.48427
-0.72436523,-0.56181335,229.09525 179.09525,229.81961 179.65706
-0.4031067,-0.61413574,297.0 183.0,297.4031 183.61414
-0.058532715,-0.49517822,439.0 640.0,439.05853 640.4952
-0.64779663,-0.6050415,486.33334 650.13336,486.98114 650.7384
