-0.43669128,-0.11230469,125.0 665.0,125.43669 665.1123
-0.69866943,-0.25402832,241.06061 657.6061,241.75928 657.8601
-1.0953369,-0.14404297,215.07408 787.62964,216.16942 787.7737
-0.5933151,0.12084961,86.90476 795.9048,87.49808 795.78394
-0.52822876,-0.85302734,376.22223 419.0,376.75046 419.85303
-0.64108276,-0.36343384,379.5 440.0,380.14108 440.36343
-0.38064575,-0.184906,351.5 442.0,351.88065 442.1849
-0.6656189,-0.29907227,347.90475 421.09525,348.57037 421.39432
-0.046813965,-0.33862305,793.9048 704.619,793.9516 704.95764
-0.15246582,-0.5439453,767.0 664.2222,767.15247 664.7662
-0.35968018,-0.24261475,803.0 640.0,803.3597 640.2426
-0.49432373,-0.13214111,831.0 679.0,831.4943 679.13214
-0.9884949,-0.114990234,468.0 332.0,468.9885 332.115
-0.48995972,-0.41638184,462.90475 354.90475,463.3947 355.32114
-0.4078369,-0.16925049,421.90475 353.90475,422.3126 354.074
-0.38967896,-0.056854248,428.09525 331.90475,428.48492 331.9616
-0.55963135,-0.26397705,695.9048 580.0952,696.4644 580.3592
-0.30377197,-0.1015625,675.9048 586.0952,676.20856 586.1968
0.11291504,-0.33233643,671.0 562.0,670.8871 562.33234
-0.16259766,0.22021484,690.619 556.9048,690.7816 556.6846
-0.3008423,-0.37271118,455.61905 300.09525,455.9199 300.46796
-0.7623291,-0.50424194,450.5 332.13333,451.26233 332.63757
-0.13519287,-0.17770386,394.90475 327.90475,395.03995 328.08246
-0.42462158,-0.16088867,400.60605 295.9394,401.03067 296.10028
-0.4369812,-0.21459961,285.90475 630.9048,286.34174 631.1194
-0.849823,-0.24865723,257.09525 637.0952,257.94507 637.3439
-0.22200012,-0.39282227,253.0 604.0,253.222 604.3928
-1.1505737,-0.10961914,280.0 598.5,281.15057 598.6096
-0.8904419,-0.23501587,369.22223 413.55554,370.11267 413.79056
-0.7175293,-0.5324402,352.0 407.5,352.71753 408.03244
-0.010955811,-0.18130493,355.86667 384.5,355.87762 384.6813
-0.5510864,-0.4666748,373.0 390.22223,373.5511 390.6889
-0.2944336,0.14453125,287.0 710.0,287.29443 709.85547
-0.3944397,-0.23345947,339.0 715.2222,339.39444 715.4557
-0.95565796,-0.58081055,330.12122 755.30304,331.07687 755.88385
-0.28710938,-0.26159668,278.5 749.86664,278.7871 750.12823
-0.34301758,-0.6183777,786.0 379.0,786.343 379.61838
-0.49578857,-0.80718994,712.0952 383.09525,712.591 383.90244
-0.39453125,-0.088409424,703.375 351.70834,703.76953 351.79675
0.01171875,-0.7637634,773.9048 346.90475,773.89307 347.66852
-0.2006836,0.1295166,741.5 209.0,741.7007 208.87048
-0.45874023,-0.7210846,723.5 209.5,723.95874 210.22108
-0.5510254,0.025878906,720.0 189.0,720.551 188.97412
-0.7369385,-0.052734375,737.5 189.0,738.23694 189.05273
-0.5666504,-0.009094238,457.22223 494.0,457.78888 494.0091
-0.8814697,-0.18408203,466.09525 534.0952,466.9767 534.2793
-0.56427,-0.10235596,433.09525 555.9048,433.65952 556.00714
-0.50961304,-0.2843628,425.0 515.2222,425.5096 515.5066
-0.6461792,-0.2578125,765.0952 330.90475,765.7414 331.16257
-0.6265259,-0.26611328,727.2222 310.0,727.84875 310.2661
-0.2732544,-0.25146484,741.3333 260.41666,741.60657 260.66812
-0.5079346,-0.60440063,778.73334 281.0,779.2413 281.6044
-0.10720825,-0.027832031,464.90475 492.09525,465.01196 492.12308
-0.5727234,-0.42477417,490.09525 494.09525,490.66797 494.52002
-0.7005005,-0.74346924,487.0 513.2222,487.7005 513.9657
0.17684937,-0.47177124,461.90475 510.90475,461.7279 511.37653
-0.07904053,-0.31878662,629.0 809.0,629.07904 809.3188
-0.12634277,-0.6600952,643.0 716.0,643.12634 716.6601
-0.73327637,-0.0115356445,711.0 738.0,711.7333 738.01154
-0.26568604,0.19537354,697.8333 830.9167,698.099 830.7213
-0.55700684,-0.3730774,557.0952 166.90475,557.6522 167.27783
