281.4,417.18976,280.93848,417.28918,317,-0.46151733,0.09942627
225.35834,415.99167,226.20984,416.24802,317,0.85150146,0.25634766
227.72304,373.91913,228.58803,373.7981,317,0.86499023,-0.121032715
280.85556,374.16943,281.11966,374.5245,317,0.26409912,0.35507202
343.7076,260.40936,342.92056,261.43677,317,-0.78704834,1.0274048
344.41666,230.93056,344.19983,232.0,317,-0.2168274,1.0694427
367.60513,231.91283,367.05063,232.0,317,-0.5545044,0.08717346
366.3911,261.56888,366.88052,262.63275,317,0.4894104,1.0638733
67.28788,129.37878,68.22124,129.70952,317,0.93335724,0.33073425
66.42857,107.64286,67.02384,107.81086,317,0.59526825,0.16799927
89.90476,115.09524,90.33514,115.26195,317,0.43037415,0.1667099
91.645836,136.5,92.18346,136.56564,317,0.53762054,0.06564331
334.12735,229.53558,334.56128,230.14372,317,0.43392944,0.60813904
337.67734,272.08533,338.2834,272.90326,317,0.6060486,0.8179321
297.1399,270.3095,297.30823,270.5751,317,0.16833496,0.26559448
295.72565,227.98718,295.93082,227.98943,317,0.20516968,0.002243042
204.47037,401.5926,205.06644,402.1725,317,0.59606934,0.579895
170.97964,404.44022,170.79326,405.3652,317,-0.18638611,0.9249878
162.77777,376.893,163.48401,377.26187,317,0.7062378,0.36886597
196.44716,374.80487,196.69012,374.92963,317,0.2429657,0.12475586
399.29364,170.46428,398.78537,171.07726,317,-0.50827026,0.6129761
406.52707,207.9772,406.55206,208.76804,317,0.024993896,0.7908325
375.23676,199.03116,375.31305,199.69533,317,0.076293945,0.6641693
368.40625,161.19792,368.6865,161.58969,317,0.28024292,0.3917694
291.9394,242.60606,292.2625,242.99019,317,0.32312012,0.38412476
267.375,243.35417,266.7289,244.86093,317,-0.64608765,1.5067596
264.01785,225.31548,264.72757,225.32848,317,0.7097168,0.013000488
290.24637,222.71014,290.0596,223.98337,317,-0.18676758,1.2732239
318.61502,400.0939,318.9412,400.6247,317,0.32617188,0.53079224
292.1857,405.36667,292.1754,406.00143,317,-0.010284424,0.6347656
287.18018,384.5,287.1347,384.54547,317,-0.04547119,0.04547119
313.24847,378.75153,313.09995,379.01343,317,-0.14852905,0.26190186
334.47827,282.0942,334.38348,282.05875,317,-0.0947876,-0.035461426
338.11365,310.5909,338.7678,311.0253,317,0.6541443,0.4343872
309.66666,310.23563,309.62555,310.9007,317,-0.041107178,0.6650696
306.32394,282.2535,306.72928,282.04706,317,0.40533447,-0.20645142
218.36667,332.88333,218.6135,333.00925,317,0.24682617,0.12591553
220.33871,361.0645,221.44643,362.19843,317,1.1077118,1.1339111
196.28494,357.69354,196.01929,357.68082,317,-0.26565552,-0.01272583
194.15384,328.08548,194.76137,328.1419,317,0.6075287,0.056427002
390.2114,165.37398,389.59708,166.02559,317,-0.61431885,0.6516113
395.78632,189.91454,396.34085,190.80249,317,0.5545349,0.8879547
374.87357,183.74713,374.3915,184.34944,317,-0.48205566,0.6023102
368.4676,159.7963,368.53934,159.6886,317,0.071746826,-0.10769653
239.78572,266.8095,239.75839,267.0,317,-0.027328491,0.19049072
240.5,246.0,240.73422,246.12538,317,0.23422241,0.12538147
256.8,245.4,257.0,245.94241,317,0.2000122,0.54241943
256.39395,267.0606,257.0,267.0,317,0.6060486,-0.06060791
271.7638,301.68765,271.72845,302.24127,317,-0.035339355,0.5536194
219.03903,300.93094,220.0,300.7588,317,0.960968,-0.17214966
218.74815,264.59012,220.0,265.1347,317,1.2518463,0.5445862
272.72882,265.67514,273.23016,266.29776,317,0.5013428,0.6226196
282.3799,286.8208,283.2929,287.4951,317,0.9129944,0.6742859
237.67697,286.945,237.69658,286.7932,317,0.019607544,-0.15179443
238.20721,257.56757,238.72551,258.0,317,0.5182953,0.43243408
281.67117,257.3063,281.87375,258.0,317,0.20257568,0.69369507
246.30435,281.46378,246.35985,281.62894,317,0.055496216,0.16516113
272.3759,285.16312,272.83765,285.48135,317,0.46176147,0.3182373
266.63248,303.57266,266.82233,304.26984,317,0.18984985,0.6971741
239.5,300.0,239.58952,300.27634,317,0.089523315,0.27633667
353.47827,108.840576,353.53445,109.63324,317,0.05618286,0.7926636
348.0,87.0,348.0269,87.51365,317,0.026885986,0.513649
367.26666,91.85,366.76868,92.42087,317,-0.49798584,0.57086945
372.92755,114.710144,373.23712,115.39371,317,0.3095703,0.68356323
311.30304,194.98863,311.27652,195.0776,317,-0.026519775,0.088974
313.7457,228.45705,314.23758,229.01938,317,0.49188232,0.56233215
279.36017,227.81992,279.35507,228.8996,317,-0.0050964355,1.0796814
277.81552,195.1068,277.7832,194.95961,317,-0.032318115,-0.14718628
123.344444,136.45555,123.90273,136.64368,317,0.5582886,0.18812561
140.10257,109.46667,140.29378,109.85278,317,0.19120789,0.38611603
168.46512,110.43023,168.36388,111.46573,317,-0.101242065,1.0354996
152.85585,138.37837,153.19235,138.48874,317,0.33650208,0.11036682
412.29166,336.29166,411.89984,336.2216,317,-0.3918152,-0.07006836
411.18628,360.15686,412.04874,360.63135,317,0.8624573,0.4744873
391.3964,358.88287,392.13828,359.55612,317,0.7418823,0.6732483
392.0606,335.19696,391.94058,335.89868,317,-0.120025635,0.7017212
302.52942,230.48366,303.12018,231.11586,317,0.5907593,0.63220215
310.09033,275.2212,310.55182,275.8988,317,0.46148682,0.6776123
272.8439,272.55026,273.08777,272.6714,317,0.24386597,0.12112427
267.42142,226.43571,267.22983,226.88107,317,-0.19158936,0.44535828
358.60526,298.9035,358.18192,299.89676,317,-0.42333984,0.9932556
354.56097,268.69107,354.29144,268.71075,317,-0.26953125,0.019683838
376.68842,273.6087,376.47644,274.41498,317,-0.2119751,0.8062744
381.049,304.77942,381.16785,305.37668,317,0.11883545,0.5972595
290.89474,172.57018,291.16095,172.74915,317,0.26620483,0.17897034
285.7034,136.74576,285.6146,136.74449,317,-0.08880615,-0.0012664795
316.10257,143.89743,316.3947,144.77483,317,0.29214478,0.87739563
323.1615,179.66667,323.1507,179.90013,317,-0.010803223,0.23345947
387.05377,331.46237,387.14914,331.81985,317,0.09536743,0.3574829
395.2299,361.2069,396.15817,361.92105,317,0.9282837,0.71414185
374.51852,357.9074,374.108,358.71637,317,-0.41052246,0.80895996
366.04166,328.375,365.79895,327.88022,317,-0.2427063,-0.4947815
246.80328,195.87431,246.84544,196.56638,317,0.042160034,0.6920624
250.43369,224.93907,250.67337,225.46515,317,0.23968506,0.5260773
222.89131,219.20653,223.00243,219.83752,317,0.1111145,0.6309967
219.47873,189.64539,219.98424,189.95346,317,0.5055084,0.30807495
261.64493,336.47586,262.0,337.0,317,0.35507202,0.5241394
206.82655,336.11923,208.0,337.0,317,1.1734467,0.8807678
207.34889,295.5,208.0,295.99405,317,0.6511078,0.49404907
261.17758,295.15573,262.0,296.012,317,0.8224182,0.8562622
279.05173,401.06033,278.97873,401.55075,317,-0.07299805,0.49041748
230.69698,400.6606,230.80179,400.74384,317,0.10481262,0.083221436
228.34218,370.80826,228.94798,371.03693,317,0.60580444,0.22866821
278.84195,371.1839,279.0103,372.28027,317,0.16836548,1.0963745
240.27692,330.29742,240.59853,330.6622,317,0.3216095,0.3647766
194.89206,328.16824,195.11487,328.54987,317,0.22280884,0.3816223
192.23691,291.09366,192.71259,291.42502,317,0.4756775,0.33135986
237.56609,291.7385,238.03633,292.22665,317,0.47024536,0.48815918
343.07407,123.37037,343.2807,124.27705,317,0.20663452,0.90667725
344.5,143.5,345.0163,143.7742,317,0.5162964,0.27420044
324.8817,142.35484,324.7841,142.70131,317,-0.09762573,0.34646606
323.33334,123.20513,323.78076,123.52376,317,0.4474182,0.3186264
402.193,93.61404,402.1012,94.29689,317,-0.091796875,0.6828537
405.12122,113.77778,405.62924,114.48653,317,0.5080261,0.70874786
384.46667,113.438095,384.901,113.767784,317,0.43432617,0.32968903
381.85184,92.92593,381.84418,93.18523,317,-0.007659912,0.25930023
287.63593,423.2695,287.63248,423.9368,317,-0.0034484863,0.66729736
234.44827,423.84195,235.0,424.0281,317,0.5517273,0.18615723
234.60606,383.22476,235.0,383.0,317,0.39393616,-0.22476196
284.81738,382.15363,285.66528,383.0,317,0.8479004,0.8463745
176.80702,88.54386,178.00912,89.32254,317,1.2021027,0.7786789
206.56284,89.81421,206.46754,90.30615,317,-0.09529114,0.49194336
202.7619,113.52381,203.96901,107.19943,317,1.2071075,-6.324379
174.31418,106.39081,174.71107,106.099174,317,0.39689636,-0.2916336
266.38376,358.36624,266.0,359.0274,317,-0.38375854,0.66116333
204.07436,358.25385,205.06746,358.94034,317,0.993103,0.6864929
204.45888,312.2251,204.9683,313.0,317,0.50942993,0.77490234
266.0119,311.8857,266.0,313.0,317,-0.0119018555,1.1142883
264.09714,346.0618,264.2584,345.99353,317,0.16125488,-0.06826782
209.96774,345.78763,210.71307,345.9883,317,0.7453308,0.2006836
208.20972,304.37308,208.77684,305.0,317,0.5671234,0.6269226
261.5853,303.71652,261.8383,305.0,317,0.25299072,1.2834778
201.62189,347.8408,201.79909,348.83505,317,0.17720032,0.9942627
196.01059,324.56085,196.72815,324.29736,317,0.7175598,-0.26348877
217.5,315.5,217.85994,315.56366,317,0.35993958,0.06365967
