0.007232666,-0.5343628
-0.62286377,-0.29483032
-0.5276489,-0.22903442
-0.3791504,-0.08569336
-0.5296936,-0.6278076
-0.27441406,-0.3404541
-0.33865356,-0.40618896
-0.7279663,-0.45751953
-0.5296936,-0.6278076
-0.27441406,-0.3404541
-0.33865356,-0.40618896
-0.7279663,-0.45751953
-0.1541748,-0.6284485
-0.12911987,-0.15719604
-0.5873718,-0.4093628
-0.30819702,-0.76312256
-0.5763855,-0.4284668
-0.7069092,-0.51275635
-0.64797974,-0.3033142
-0.40344238,-0.6678772
-0.5296936,-0.6278076
-0.27441406,-0.3404541
-0.33865356,-0.40618896
-0.7279663,-0.45751953
-0.09222412,-0.5413208
-0.34692383,-0.5569763
-0.6627197,-0.024414062
-0.25506592,-0.17651367
-0.07928467,-0.3595581
-0.20794678,-0.34423828
-0.62713623,-0.14276123
-0.44262695,0.07873535
-0.51382446,-0.32043457
-0.7635193,-0.17364502
-0.46411133,-0.4689331
-0.5615845,-0.60131836
-0.95962524,-0.013702393
-0.91645813,-0.74902344
-0.18058777,-0.49569702
-0.6961365,-0.6842346
-0.27838135,-0.01940918
-0.36108398,-0.3149414
-0.61694336,-0.45281982
-0.3095703,-0.07354736
-0.75909424,-0.59454346
-0.52020264,-0.6807556
-0.5722656,-0.72262573
0.038360596,-0.8062744
-0.38342285,-0.08166504
-0.92578125,-0.11669922
-0.17370605,-0.3753662
-0.4619751,0.121398926
-0.6762085,-0.73516846
-0.7550659,-0.30441284
-0.6534424,-0.79418945
-0.24157715,-0.53167725
-0.4683838,-0.14526367
-0.23895264,-0.563797
-0.26843262,-0.7180939
-0.43084717,-0.78408813
-0.39657593,-0.48147583
-0.42141724,-0.3746338
-0.4611206,-0.30477905
-0.585907,-0.09500122
-0.43463135,-0.5348816
-0.64086914,-0.6998596
-0.61187744,-0.23388672
0.14312744,-0.58151245
-0.50634766,-0.48898315
-0.522522,-0.2548523
-0.4857788,-0.2604065
-0.4227295,-0.45455933
-0.37628174,-0.82569885
-0.733551,0.1058197
-0.4892273,-0.4846115
-0.5694885,-0.2999115
-0.40957642,-0.6097412
-0.31521606,-0.42138672
-0.41638184,-0.6867676
-0.74560547,-0.39819336
-0.41705322,-0.48693848
-0.36584473,-0.29370117
-0.65826416,-0.20501709
-0.63586426,-0.546875
0.11419678,-0.41137695
-0.43515015,-0.51068115
-0.19592285,-0.741272
-0.66186523,-0.501709
-0.51171875,-0.5010071
-0.39501953,-0.438385
-0.4029541,-0.9512634
-0.3461914,-0.59677124
-0.26782227,-0.4046936
-0.43164062,-0.5843048
-0.45007324,-0.29083252
-0.27667236,-0.5885315
-0.42071533,-0.011108398
-0.52337646,-0.39865112
-0.38745117,0.3592224
-0.58044434,-0.6057434
-0.62323,-0.42834473
-0.20581055,-0.80511475
0.014587402,-0.3567047
0.07208252,-0.38154602
-0.46920776,-0.24850464
-0.35421753,-0.65979004
-0.56655884,-0.40350342
-0.6678467,-0.6502075
0.18371582,-0.3097229
-0.4675598,-0.38650513
-0.08343506,-0.1756897
-0.34295654,-0.46762085
-0.3583374,-0.32156372
-0.31195068,-0.07080078
-0.31704712,-0.7261658
-0.3364563,-0.80633545
-0.4916687,-0.45489502
-0.7167053,-0.16604614
-0.41229248,-0.6309204
-0.50787354,-0.7110901
-0.101501465,-0.10284424
-0.54003906,-0.23266602
-0.33984375,-0.39163208
-0.63757324,-0.22265625
-0.5767822,-0.2788086
-0.57366943,-0.61834717
-0.4453125,-0.35388184
-0.37268066,-0.4058838
-0.526947,-0.23498535
-0.7602844,-0.3121643
-0.4918213,-0.6390991
-0.13619995,-0.60601807
-0.31704712,-0.74243164
-0.94039917,-0.53778076
-0.3607788,-0.61557007
-1.0740051,-0.4819336
-0.22253418,-0.8518524
