e-1,0.25048828125,0.18463134765625 
e-1,-0.545379638671875,0.36590576171875 
e-1,-0.564849853515625,-0.1356201171875 
e-1,0.25048828125,-0.236053466796875 
-10,0.8218994140625,0.5701904296875 
-10,-0.93463134765625,0.50628662109375 
-10,-0.923858642578125,-0.087066650390625 
-10,0.84808349609375,-0.483551025390625 
-11,0.6173095703125,0.5439453125 
-11,-0.4720458984375,0.43536376953125 
-11,-0.4720458984375,-0.21295166015625 
-11,0.6400146484375,-0.41119384765625 
-12,0.48046875,0.66485595703125 
-12,-0.65771484375,0.343017578125 
-12,-0.68408203125,-0.23675537109375 
-12,0.509033203125,-0.420196533203125 
-13,0.20294189453125,0.7452392578125 
-13,-0.39788818359375,0.27001953125 
-13,-0.39788818359375,-0.225433349609375 
-13,0.23150634765625,-0.519134521484375 
-14,0.03619384765625,0.6431884765625 
-14,0.177520751953125,0.39764404296875 
-14,0.166412353515625,-0.213409423828125 
-14,0.08319091796875,-0.544403076171875 
-15,0.54461669921875,0.65814208984375 
-15,-0.199859619140625,0.4383544921875 
-15,-0.20697021484375,-0.266693115234375 
-15,0.54461669921875,-0.446014404296875 
-16,0.1668701171875,0.5751953125 
-16,-0.55706787109375,0.54315185546875 
-16,-0.564666748046875,-0.2958984375 
-16,0.166259765625,-0.487701416015625 
-17,0.304931640625,0.6197509765625 
-17,-0.8582763671875,0.60736083984375 
-17,-0.8492431640625,-0.27587890625 
-17,0.2763671875,-0.445343017578125 
-18,0.29632568359375,0.5970458984375 
-18,-0.541046142578125,0.60601806640625 
-18,-0.52801513671875,-0.3665771484375 
-18,0.3057861328125,-0.35162353515625 
-19,0.804931640625,0.6072998046875 
-19,-0.455902099609375,0.550048828125 
-19,-0.455902099609375,-0.323974609375 
-19,0.78704833984375,-0.378753662109375 
e-2,0.35162353515625,0.32830810546875 
e-2,-0.34393310546875,0.2149658203125 
e-2,-0.3634033203125,0.02386474609375 
e-2,0.35162353515625,-0.37103271484375 
-20,0.3277587890625,0.62640380859375 
-20,-0.697113037109375,0.53643798828125 
-20,-0.697113037109375,-0.301788330078125 
-20,0.269287109375,-0.334716796875 
-21,0.61444091796875,0.61175537109375 
-21,-0.027069091796875,0.57073974609375 
-21,-0.000518798828125,-0.3682861328125 
-21,0.6400146484375,-0.340789794921875 
-22,0.57073974609375,0.54815673828125 
-22,-1.044189453125,0.6322021484375 
-22,-1.02227783203125,-0.365234375 
-22,0.5401611328125,-0.31121826171875 
-23,0.50323486328125,0.5269775390625 
-23,-0.253265380859375,0.6204833984375 
-23,-0.2744140625,-0.379486083984375 
-23,0.50323486328125,-0.318695068359375 
-24,0.3538818359375,0.56707763671875 
-24,-0.38348388671875,0.5701904296875 
-24,-0.404632568359375,-0.391448974609375 
-24,0.4273681640625,-0.327392578125 
-25,0.15423583984375,0.5640869140625 
-25,-0.481170654296875,0.60137939453125 
-25,-0.517120361328125,-0.3768310546875 
-25,0.17584228515625,-0.319549560546875 
-26,0.41021728515625,0.5445556640625 
-26,-0.555511474609375,0.59600830078125 
-26,-0.577972412109375,-0.5145263671875 
-26,0.43829345703125,-0.21728515625 
-27,0.67022705078125,0.60894775390625 
-27,-0.61346435546875,0.517822265625 
-27,-0.61346435546875,-0.453216552734375 
-27,0.63336181640625,-0.198455810546875 
-28,-0.11431884765625,0.5443115234375 
-28,-0.63812255859375,0.461669921875 
-28,-0.63812255859375,-0.283660888671875 
-28,-0.13720703125,-0.26690673828125 
-29,0.36407470703125,0.51422119140625 
-29,-0.648773193359375,0.51409912109375 
-29,-0.637542724609375,-0.366912841796875 
-29,0.4937744140625,-0.2572021484375 
e-3,0.41900634765625,0.43133544921875 
e-3,-0.50201416015625,0.21661376953125 
e-3,-0.530731201171875,0.205718994140625 
e-3,0.41900634765625,-0.539306640625 
-30,0.14556884765625,0.571533203125 
-30,-0.61163330078125,0.54150390625 
-30,-0.618743896484375,-0.323333740234375 
-30,0.14501953125,-0.290191650390625 
-31,0.22607421875,0.56341552734375 
-31,-0.57562255859375,0.4456787109375 
-31,-0.57525634765625,-0.36956787109375 
-31,0.26177978515625,-0.2716064453125 
-32,0.31402587890625,0.518310546875 
-32,-0.490570068359375,0.5299072265625 
-32,-0.49761962890625,-0.310028076171875 
-32,0.31304931640625,-0.360107421875 
-33,0.33538818359375,0.54779052734375 
-33,-0.400299072265625,0.54473876953125 
-33,-0.378814697265625,-0.305450439453125 
-33,0.34478759765625,-0.3253173828125 
-34,0.33795166015625,0.61431884765625 
-34,-0.2734375,0.5186767578125 
-34,-0.262420654296875,-0.238494873046875 
